parent_image,child_image,pair_type,kin
F0141/MID2/P01492_face2.jpg,F0580/MID4/P06098_face2.jpg,md,0
F0141/MID2/P01493_face0.jpg,F0141/MID3/P01493_face2.jpg,md,1
F0141/MID2/P01492_face2.jpg,F0882/MID2/P12353_face1.jpg,md,0
F0142/MID7/P01498_face1.jpg,F0142/MID3/P01500_face0.jpg,md,1
F0142/MID7/P01498_face1.jpg,F0601/MID30/P06391_face3.jpg,md,0
F0143/MID2/P01519_face1.jpg,F0143/MID3/P01518_face0.jpg,md,1
F0143/MID2/P01505_face0.jpg,F0647/MID3/P06821_face0.jpg,md,0
F0143/MID4/P01512_face0.jpg,F0143/MID2/P01523_face0.jpg,md,1
F0143/MID4/P01520_face1.jpg,F0604/MID3/P06364_face1.jpg,md,0
F0144/MID2/P01526_face2.jpg,F0144/MID7/P01534_face2.jpg,md,1
F0144/MID2/P01524_face1.jpg,F0883/MID2/P09320_face1.jpg,md,0
F0149/MID2/P01610_face0.jpg,F0149/MID4/P01607_face2.jpg,md,1
F0149/MID2/P01609_face0.jpg,F0005/MID2/P00058_face1.jpg,md,0
F0152/MID5/P01636_face1.jpg,F0152/MID3/P01634_face0.jpg,md,1
F0152/MID5/P01636_face1.jpg,F0120/MID1/P01245_face2.jpg,md,0
F0152/MID5/P01636_face1.jpg,F0152/MID1/P01637_face1.jpg,md,1
F0152/MID5/P01636_face1.jpg,F0973/MID4/P10248_face0.jpg,md,0
F0153/MID2/P01638_face1.jpg,F0153/MID1/P01645_face1.jpg,md,1
F0153/MID2/P01638_face1.jpg,F0298/MID1/P03169_face1.jpg,md,0
F0156/MID2/P01670_face7.jpg,F0156/MID4/P01671_face2.jpg,md,1
F0156/MID2/P01667_face1.jpg,F0886/MID6/P09346_face3.jpg,md,0
F0163/MID2/P01747_face1.jpg,F0163/MID7/P01750_face14.jpg,md,1
F0163/MID2/P01750_face1.jpg,F0560/MID5/P05887_face2.jpg,md,0
F0163/MID2/P01748_face15.jpg,F0163/MID4/P01747_face6.jpg,md,1
F0163/MID2/P01746_face2.jpg,F0476/MID2/P05010_face1.jpg,md,0
F0163/MID2/P01751_face8.jpg,F0163/MID3/P01747_face2.jpg,md,1
F0163/MID2/P01744_face7.jpg,F0556/MID1/P05840_face1.jpg,md,0
F0163/MID2/P01744_face7.jpg,F0163/MID6/P01743_face5.jpg,md,1
F0163/MID2/P01751_face8.jpg,F0730/MID5/P07654_face1.jpg,md,0
F0168/MID2/P01808_face2.jpg,F0168/MID3/P01807_face0.jpg,md,1
F0168/MID2/P01808_face2.jpg,F0270/MID1/P02886_face2.jpg,md,0
F0168/MID2/P01811_face0.jpg,F0168/MID4/P01810_face1.jpg,md,1
F0168/MID2/P01807_face3.jpg,F0683/MID3/P07122_face8.jpg,md,0
F0171/MID4/P01833_face0.jpg,F0171/MID3/P01839_face0.jpg,md,1
F0171/MID4/P01833_face0.jpg,F0273/MID3/P02919_face2.jpg,md,0
F0173/MID3/P01863_face3.jpg,F0173/MID6/P01857_face6.jpg,md,1
F0173/MID3/P01855_face1.jpg,F0891/MID3/P09402_face1.jpg,md,0
F0173/MID3/P01863_face3.jpg,F0173/MID2/P01855_face2.jpg,md,1
F0173/MID3/P01859_face6.jpg,F0080/MID1/P00828_face3.jpg,md,0
F0173/MID3/P01865_face4.jpg,F0173/MID4/P01865_face2.jpg,md,1
F0173/MID3/P01857_face3.jpg,F0340/MID3/P03605_face1.jpg,md,0
F0174/MID3/P01876_face1.jpg,F0174/MID7/P01870_face2.jpg,md,1
F0174/MID3/P01871_face0.jpg,F0368/MID4/P03899_face0.jpg,md,0
F0174/MID3/P01877_face2.jpg,F0174/MID6/P01870_face4.jpg,md,1
F0174/MID3/P01874_face0.jpg,F0141/MID3/P01492_face6.jpg,md,0
F0174/MID3/P01869_face5.jpg,F0174/MID5/P01873_face2.jpg,md,1
F0174/MID3/P01869_face5.jpg,F0076/MID1/P00776_face0.jpg,md,0
F0174/MID3/P01874_face0.jpg,F0174/MID4/P01869_face2.jpg,md,1
F0174/MID3/P01875_face0.jpg,F0544/MID3/P05707_face0.jpg,md,0
F0178/MID1/P01914_face1.jpg,F0178/MID2/P01910_face0.jpg,md,1
F0178/MID1/P01918_face1.jpg,F0695/MID5/P07241_face0.jpg,md,0
F0179/MID2/P01922_face1.jpg,F0179/MID3/P01922_face4.jpg,md,1
F0179/MID2/P01921_face2.jpg,F0957/MID5/P10089_face3.jpg,md,0
F0179/MID2/P01922_face1.jpg,F0179/MID1/P01922_face2.jpg,md,1
F0179/MID2/P01922_face1.jpg,F0607/MID3/P06386_face1.jpg,md,0
F0180/MID2/P01928_face1.jpg,F0180/MID3/P01925_face3.jpg,md,1
F0180/MID2/P01925_face0.jpg,F0929/MID4/P09797_face0.jpg,md,0
F0181/MID2/P01939_face1.jpg,F0181/MID3/P01935_face5.jpg,md,1
F0181/MID2/P01938_face3.jpg,F0601/MID25/P06254_face2.jpg,md,0
F0181/MID2/P01938_face3.jpg,F0181/MID4/P01935_face0.jpg,md,1
F0181/MID2/P01934_face0.jpg,F0073/MID3/P00749_face1.jpg,md,0
F0184/MID2/P01969_face1.jpg,F0184/MID3/P01970_face1.jpg,md,1
F0184/MID2/P01976_face1.jpg,F0607/MID3/P06385_face1.jpg,md,0
F0186/MID1/P01990_face1.jpg,F0186/MID3/P01994_face1.jpg,md,1
F0186/MID1/P01996_face0.jpg,F0197/MID6/P02115_face1.jpg,md,0
F0187/MID1/P01998_face0.jpg,F0187/MID4/P02008_face0.jpg,md,1
F0187/MID1/P02009_face1.jpg,F0680/MID2/P07102_face1.jpg,md,0
F0187/MID1/P01999_face0.jpg,F0187/MID3/P02005_face0.jpg,md,1
F0187/MID1/P02011_face5.jpg,F0302/MID3/P03218_face1.jpg,md,0
F0188/MID4/P02021_face3.jpg,F0188/MID5/P02020_face0.jpg,md,1
F0188/MID4/P02021_face3.jpg,F0812/MID3/P08584_face0.jpg,md,0
F0191/MID2/P02055_face0.jpg,F0191/MID3/P02052_face1.jpg,md,1
F0191/MID2/P02056_face1.jpg,F0992/MID16/P02309_face6.jpg,md,0
F0192/MID2/P02062_face2.jpg,F0192/MID3/P02062_face0.jpg,md,1
F0192/MID2/P02059_face0.jpg,F0933/MID5/P09838_face4.jpg,md,0
F0192/MID2/P02059_face0.jpg,F0192/MID4/P02059_face2.jpg,md,1
F0192/MID2/P02059_face0.jpg,F0362/MID4/P03845_face19.jpg,md,0
F0192/MID6/P02064_face0.jpg,F0192/MID7/P02064_face1.jpg,md,1
F0192/MID6/P02066_face0.jpg,F0642/MID2/P06747_face1.jpg,md,0
F0194/MID4/P02092_face1.jpg,F0194/MID5/P02094_face1.jpg,md,1
F0194/MID4/P02095_face2.jpg,F0174/MID5/P01869_face1.jpg,md,0
F0197/MID1/P02117_face1.jpg,F0197/MID5/P02114_face5.jpg,md,1
F0197/MID1/P02116_face3.jpg,F0545/MID4/P05716_face4.jpg,md,0
F0197/MID1/P02122_face1.jpg,F0197/MID6/P02113_face0.jpg,md,1
F0197/MID1/P02114_face4.jpg,F0588/MID1/P06194_face2.jpg,md,0
F0197/MID1/P02117_face1.jpg,F0197/MID4/P02117_face6.jpg,md,1
F0197/MID1/P02116_face3.jpg,F0738/MID2/P07731_face1.jpg,md,0
F0202/MID2/P02175_face0.jpg,F0202/MID3/P02176_face2.jpg,md,1
F0202/MID2/P02175_face0.jpg,F0295/MID6/P03139_face0.jpg,md,0
F0206/MID2/P10915_face0.jpg,F0206/MID11/P10900_face0.jpg,md,1
F0206/MID2/P10911_face0.jpg,F0975/MID4/P10280_face0.jpg,md,0
F0206/MID7/P10908_face4.jpg,F0206/MID10/P10908_face3.jpg,md,1
F0206/MID7/P10908_face4.jpg,F0878/MID4/P09268_face0.jpg,md,0
F0206/MID7/P10907_face2.jpg,F0206/MID9/P10902_face0.jpg,md,1
F0206/MID7/P10908_face4.jpg,F0256/MID4/P02725_face0.jpg,md,0
F0209/MID6/P02237_face1.jpg,F0209/MID2/P02237_face2.jpg,md,1
F0209/MID6/P02231_face2.jpg,F0048/MID11/P00477_face1.jpg,md,0
F0212/MID3/P02260_face0.jpg,F0212/MID2/P02259_face1.jpg,md,1
F0212/MID3/P02260_face0.jpg,F0186/MID3/P01992_face1.jpg,md,0
F0213/MID5/P02267_face1.jpg,F0213/MID3/P02265_face0.jpg,md,1
F0213/MID5/P02267_face1.jpg,F0915/MID1/P09661_face1.jpg,md,0
F0213/MID5/P02267_face1.jpg,F0213/MID2/P02265_face1.jpg,md,1
F0213/MID5/P02267_face1.jpg,F0646/MID3/P06812_face4.jpg,md,0
F0214/MID4/P02278_face1.jpg,F0214/MID3/P02275_face1.jpg,md,1
F0214/MID4/P02278_face1.jpg,F0701/MID1/P07328_face1.jpg,md,0
F0216/MID2/P02289_face0.jpg,F0216/MID5/P02289_face3.jpg,md,1
F0216/MID2/P02289_face0.jpg,F0442/MID6/P04666_face0.jpg,md,0
F0216/MID2/P02292_face0.jpg,F0216/MID3/P02289_face2.jpg,md,1
F0216/MID2/P02295_face0.jpg,F0817/MID3/P08646_face3.jpg,md,0
F0225/MID4/P02390_face0.jpg,F0225/MID1/P02390_face1.jpg,md,1
F0225/MID4/P02390_face0.jpg,F0851/MID3/P08991_face2.jpg,md,0
F0225/MID4/P02391_face0.jpg,F0225/MID2/P02385_face0.jpg,md,1
F0225/MID4/P02391_face0.jpg,F0144/MID7/P01534_face2.jpg,md,0
F0227/MID4/P02422_face1.jpg,F0227/MID3/P02418_face1.jpg,md,1
F0227/MID4/P02422_face1.jpg,F0544/MID3/P05709_face0.jpg,md,0
F0228/MID2/P02427_face1.jpg,F0228/MID4/P02426_face3.jpg,md,1
F0228/MID2/P02432_face0.jpg,F0959/MID3/P10101_face0.jpg,md,0
F0228/MID2/P02432_face0.jpg,F0228/MID3/P02426_face1.jpg,md,1
F0228/MID2/P02428_face6.jpg,F0368/MID4/P03903_face2.jpg,md,0
F0229/MID2/P02436_face3.jpg,F0229/MID3/P02444_face3.jpg,md,1
F0229/MID2/P02437_face3.jpg,F0961/MID3/P10132_face2.jpg,md,0
F0229/MID2/P02441_face1.jpg,F0229/MID4/P02442_face2.jpg,md,1
F0229/MID2/P02439_face1.jpg,F0081/MID6/P00837_face2.jpg,md,0
F0232/MID2/P02459_face1.jpg,F0232/MID4/P02459_face0.jpg,md,1
F0232/MID2/P02462_face0.jpg,F0851/MID5/P08998_face4.jpg,md,0
F0232/MID2/P02462_face0.jpg,F0232/MID5/P02458_face2.jpg,md,1
F0232/MID2/P02459_face1.jpg,F0588/MID1/P06195_face2.jpg,md,0
F0232/MID2/P02465_face6.jpg,F0232/MID3/P02458_face3.jpg,md,1
F0232/MID2/P02460_face2.jpg,F0076/MID3/P00773_face3.jpg,md,0
F0237/MID1/P02517_face1.jpg,F0237/MID3/P02509_face4.jpg,md,1
F0237/MID1/P02511_face1.jpg,F0535/MID1/P05618_face0.jpg,md,0
F0237/MID1/P02515_face1.jpg,F0237/MID2/P02515_face0.jpg,md,1
F0237/MID1/P02508_face0.jpg,F0256/MID3/P02719_face5.jpg,md,0
F0237/MID5/P02516_face2.jpg,F0237/MID1/P02513_face2.jpg,md,1
F0237/MID5/P02516_face2.jpg,F0174/MID4/P01874_face1.jpg,md,0
F0241/MID1/P02550_face1.jpg,F0241/MID4/P02550_face0.jpg,md,1
F0241/MID1/P02549_face0.jpg,F0579/MID1/P06076_face0.jpg,md,0
F0242/MID2/P02563_face1.jpg,F0242/MID3/P02559_face2.jpg,md,1
F0242/MID2/P02567_face0.jpg,F0580/MID4/P06100_face2.jpg,md,0
F0246/MID1/P02605_face0.jpg,F0246/MID4/P02604_face0.jpg,md,1
F0246/MID1/P02600_face2.jpg,F0143/MID3/P01518_face0.jpg,md,0
F0249/MID7/P02637_face0.jpg,F0249/MID10/P02648_face2.jpg,md,1
F0249/MID7/P02637_face0.jpg,F0506/MID5/P05348_face5.jpg,md,0
F0251/MID5/P02664_face6.jpg,F0251/MID8/P02670_face3.jpg,md,1
F0251/MID5/P02664_face6.jpg,F0187/MID4/P02008_face0.jpg,md,0
F0251/MID7/P02666_face0.jpg,F0251/MID6/P02666_face1.jpg,md,1
F0251/MID7/P02666_face0.jpg,F0717/MID3/P07518_face2.jpg,md,0
F0254/MID3/P02690_face4.jpg,F0254/MID5/P02695_face0.jpg,md,1
F0254/MID3/P02690_face4.jpg,F0848/MID3/P08961_face2.jpg,md,0
F0256/MID2/P02720_face3.jpg,F0256/MID4/P02719_face1.jpg,md,1
F0256/MID2/P02728_face1.jpg,F0601/MID41/P12079_face1.jpg,md,0
F0256/MID2/P02720_face3.jpg,F0256/MID3/P02725_face1.jpg,md,1
F0256/MID2/P02722_face1.jpg,F0738/MID6/P07731_face2.jpg,md,0
F0257/MID4/P02735_face0.jpg,F0257/MID3/P02730_face2.jpg,md,1
F0257/MID4/P02736_face2.jpg,F0143/MID2/P01504_face0.jpg,md,0
F0262/MID2/P02797_face3.jpg,F0262/MID5/P02790_face1.jpg,md,1
F0262/MID2/P02792_face5.jpg,F0997/MID2/P10530_face3.jpg,md,0
F0262/MID2/P02788_face4.jpg,F0262/MID6/P02789_face4.jpg,md,1
F0262/MID2/P02790_face2.jpg,F0992/MID15/P02309_face5.jpg,md,0
F0269/MID2/P02867_face4.jpg,F0269/MID3/P02863_face0.jpg,md,1
F0269/MID2/P02868_face0.jpg,F0228/MID3/P02426_face1.jpg,md,0
F0269/MID2/P02873_face0.jpg,F0269/MID4/P02861_face1.jpg,md,1
F0269/MID2/P02873_face0.jpg,F0590/MID1/P12254_face0.jpg,md,0
F0270/MID4/P02880_face0.jpg,F0270/MID1/P02879_face1.jpg,md,1
F0270/MID4/P02881_face1.jpg,F0442/MID7/P04667_face1.jpg,md,0
F0270/MID4/P02884_face2.jpg,F0270/MID2/P02877_face0.jpg,md,1
F0270/MID4/P02881_face1.jpg,F0708/MID8/P11207_face1.jpg,md,0
F0271/MID3/P02896_face0.jpg,F0271/MID2/P02895_face1.jpg,md,1
F0271/MID3/P02896_face0.jpg,F0288/MID3/P03072_face1.jpg,md,0
F0272/MID2/P02897_face0.jpg,F0272/MID3/P02902_face1.jpg,md,1
F0272/MID2/P02898_face0.jpg,F0738/MID2/P07735_face1.jpg,md,0
F0272/MID5/P02912_face4.jpg,F0272/MID4/P02906_face2.jpg,md,1
F0272/MID5/P02910_face0.jpg,F0793/MID4/P08358_face1.jpg,md,0
F0273/MID2/P02918_face2.jpg,F0273/MID3/P02922_face0.jpg,md,1
F0273/MID2/P02919_face1.jpg,F0646/MID2/P06803_face6.jpg,md,0
F0277/MID2/P02955_face1.jpg,F0277/MID1/P09489_face1.jpg,md,1
F0277/MID2/P02955_face1.jpg,F0506/MID5/P05348_face5.jpg,md,0
F0277/MID2/P09488_face0.jpg,F0277/MID4/P09491_face1.jpg,md,1
F0277/MID2/P02952_face2.jpg,F0653/MID4/P06865_face0.jpg,md,0
F0280/MID3/P02987_face1.jpg,F0280/MID4/P02982_face0.jpg,md,1
F0280/MID3/P02980_face0.jpg,F0886/MID1/P09349_face1.jpg,md,0
F0280/MID4/P02984_face2.jpg,F0280/MID2/P02978_face3.jpg,md,1
F0280/MID4/P02981_face1.jpg,F0720/MID1/P07541_face1.jpg,md,0
F0284/MID3/P03037_face0.jpg,F0284/MID1/P03031_face0.jpg,md,1
F0284/MID3/P03037_face0.jpg,F0184/MID3/P01972_face0.jpg,md,0
F0284/MID5/P03031_face4.jpg,F0284/MID3/P03037_face0.jpg,md,1
F0284/MID5/P03031_face4.jpg,F0991/MID17/P10441_face14.jpg,md,0
F0288/MID2/P03071_face2.jpg,F0288/MID3/P03072_face1.jpg,md,1
F0288/MID2/P03070_face1.jpg,F0117/MID5/P01224_face2.jpg,md,0
F0288/MID2/P03071_face2.jpg,F0288/MID6/P03072_face0.jpg,md,1
F0288/MID2/P03070_face1.jpg,F0559/MID1/P05878_face2.jpg,md,0
F0289/MID4/P03080_face2.jpg,F0289/MID2/P10592_face1.jpg,md,1
F0289/MID4/P03083_face0.jpg,F0989/MID6/P06230_face2.jpg,md,0
F0289/MID4/P10594_face2.jpg,F0289/MID5/P10591_face1.jpg,md,1
F0289/MID4/P03081_face1.jpg,F0580/MID4/P06098_face2.jpg,md,0
F0291/MID1/P03097_face1.jpg,F0291/MID5/P03100_face1.jpg,md,1
F0291/MID1/P03098_face0.jpg,F0188/MID5/P02019_face0.jpg,md,0
F0291/MID3/P03094_face2.jpg,F0291/MID1/P03095_face1.jpg,md,1
F0291/MID3/P03094_face2.jpg,F0646/MID2/P06803_face6.jpg,md,0
F0293/MID4/P03122_face1.jpg,F0293/MID2/P03115_face2.jpg,md,1
F0293/MID4/P03122_face1.jpg,F1007/MID3/P13069_face0.jpg,md,0
F0293/MID7/P03116_face1.jpg,F0293/MID9/P03116_face2.jpg,md,1
F0293/MID7/P03116_face1.jpg,F0954/MID5/P12209_face2.jpg,md,0
F0294/MID1/P03124_face0.jpg,F0294/MID3/P03125_face2.jpg,md,1
F0294/MID1/P03125_face1.jpg,F0537/MID5/P05646_face2.jpg,md,0
F0294/MID5/P03128_face2.jpg,F0294/MID1/P03124_face0.jpg,md,1
F0294/MID5/P03128_face2.jpg,F0251/MID6/P02666_face1.jpg,md,0
F0295/MID1/P03142_face2.jpg,F0295/MID6/P03143_face0.jpg,md,1
F0295/MID1/P03140_face3.jpg,F0179/MID1/P01921_face0.jpg,md,0
F0295/MID1/P03144_face1.jpg,F0295/MID7/P03144_face4.jpg,md,1
F0295/MID1/P03141_face0.jpg,F0715/MID1/P07492_face5.jpg,md,0
F0295/MID4/P03138_face0.jpg,F0295/MID1/P03138_face2.jpg,md,1
F0295/MID4/P03138_face0.jpg,F0024/MID1/P00244_face0.jpg,md,0
F0296/MID3/P03151_face2.jpg,F0296/MID2/P03152_face0.jpg,md,1
F0296/MID3/P03151_face2.jpg,F0174/MID7/P01872_face0.jpg,md,0
F0296/MID3/P03151_face2.jpg,F0296/MID1/P03149_face0.jpg,md,1
F0296/MID3/P03150_face1.jpg,F0838/MID2/P08851_face1.jpg,md,0
F0297/MID1/P03164_face2.jpg,F0297/MID3/P03161_face2.jpg,md,1
F0297/MID1/P03162_face1.jpg,F0163/MID4/P01745_face0.jpg,md,0
F0298/MID1/P03176_face0.jpg,F0298/MID3/P03173_face1.jpg,md,1
F0298/MID1/P03172_face1.jpg,F0325/MID3/P03448_face4.jpg,md,0
F0298/MID5/P03175_face4.jpg,F0298/MID1/P03177_face4.jpg,md,1
F0298/MID5/P03170_face4.jpg,F0402/MID3/P04235_face4.jpg,md,0
F0299/MID2/P03186_face1.jpg,F0299/MID5/P03197_face0.jpg,md,1
F0299/MID2/P03197_face1.jpg,F0537/MID4/P05638_face4.jpg,md,0
F0301/MID3/P03214_face0.jpg,F0301/MID4/P03211_face0.jpg,md,1
F0301/MID3/P03217_face1.jpg,F0604/MID4/P06363_face1.jpg,md,0
F0302/MID1/P03219_face2.jpg,F0302/MID4/P03220_face2.jpg,md,1
F0302/MID1/P03220_face0.jpg,F0537/MID4/P05646_face3.jpg,md,0
F0302/MID1/P03223_face1.jpg,F0302/MID3/P03221_face1.jpg,md,1
F0302/MID1/P03223_face1.jpg,F0392/MID3/P04151_face3.jpg,md,0
F0303/MID9/P12173_face0.jpg,F0303/MID8/P12177_face0.jpg,md,1
F0303/MID9/P12173_face0.jpg,F0651/MID4/P06849_face1.jpg,md,0
F0307/MID3/P03278_face1.jpg,F0307/MID2/P03270_face1.jpg,md,1
F0307/MID3/P03276_face0.jpg,F0887/MID4/P09356_face0.jpg,md,0
F0314/MID2/P03332_face5.jpg,F0314/MID4/P03331_face3.jpg,md,1
F0314/MID2/P03333_face1.jpg,F0467/MID1/P04923_face0.jpg,md,0
F0314/MID2/P03334_face2.jpg,F0314/MID5/P03332_face3.jpg,md,1
F0314/MID2/P03338_face1.jpg,F0880/MID2/P09291_face1.jpg,md,0
F0319/MID1/P03386_face0.jpg,F0319/MID2/P03390_face1.jpg,md,1
F0319/MID1/P03383_face0.jpg,F0052/MID4/P00512_face2.jpg,md,0
F0319/MID1/P03389_face2.jpg,F0319/MID3/P03392_face1.jpg,md,1
F0319/MID1/P03384_face0.jpg,F0518/MID2/P05458_face0.jpg,md,0
F0321/MID2/P03395_face1.jpg,F0321/MID1/P03397_face2.jpg,md,1
F0321/MID2/P03395_face1.jpg,F0989/MID12/P10423_face4.jpg,md,0
F0325/MID2/P03445_face4.jpg,F0325/MID9/P03448_face5.jpg,md,1
F0325/MID2/P03446_face4.jpg,F0442/MID1/P04663_face2.jpg,md,0
F0325/MID2/P03447_face0.jpg,F0325/MID11/P03448_face11.jpg,md,1
F0325/MID2/P03446_face4.jpg,F0326/MID8/P03458_face2.jpg,md,0
F0325/MID2/P03443_face10.jpg,F0325/MID3/P03449_face2.jpg,md,1
F0325/MID2/P03444_face3.jpg,F0192/MID4/P02060_face3.jpg,md,0
F0325/MID3/P03449_face2.jpg,F0325/MID7/P03449_face1.jpg,md,1
F0325/MID3/P03448_face4.jpg,F0403/MID5/P04250_face0.jpg,md,0
F0325/MID3/P03448_face4.jpg,F0325/MID6/P03452_face1.jpg,md,1
F0325/MID3/P03448_face4.jpg,F0838/MID2/P08851_face1.jpg,md,0
F0325/MID3/P03451_face3.jpg,F0325/MID8/P03449_face5.jpg,md,1
F0325/MID3/P03448_face4.jpg,F0002/MID3/P00017_face0.jpg,md,0
F0325/MID3/P03452_face4.jpg,F0325/MID5/P03448_face2.jpg,md,1
F0325/MID3/P03451_face3.jpg,F0518/MID2/P05458_face0.jpg,md,0
F0326/MID2/P03454_face4.jpg,F0326/MID8/P03458_face2.jpg,md,1
F0326/MID2/P03453_face0.jpg,F0232/MID3/P02458_face3.jpg,md,0
F0326/MID2/P03454_face4.jpg,F0326/MID7/P03459_face3.jpg,md,1
F0326/MID2/P03453_face0.jpg,F0228/MID4/P02426_face3.jpg,md,0
F0326/MID2/P03462_face0.jpg,F0326/MID6/P03458_face0.jpg,md,1
F0326/MID2/P03453_face0.jpg,F0426/MID3/P11036_face2.jpg,md,0
F0326/MID2/P03462_face0.jpg,F0326/MID5/P03456_face4.jpg,md,1
F0326/MID2/P03454_face4.jpg,F0734/MID5/P10617_face0.jpg,md,0
F0327/MID2/P03464_face2.jpg,F0327/MID1/P03465_face4.jpg,md,1
F0327/MID2/P03470_face0.jpg,F0425/MID4/P11490_face1.jpg,md,0
F0327/MID2/P03470_face0.jpg,F0327/MID4/P03465_face3.jpg,md,1
F0327/MID2/P03464_face2.jpg,F0980/MID1/P10325_face1.jpg,md,0
F0337/MID10/P03573_face1.jpg,F0337/MID8/P03573_face0.jpg,md,1
F0337/MID10/P03573_face1.jpg,F0029/MID5/P00294_face2.jpg,md,0
F0338/MID3/P03580_face2.jpg,F0338/MID4/P03583_face0.jpg,md,1
F0338/MID3/P03581_face1.jpg,F0874/MID5/P09233_face1.jpg,md,0
F0338/MID3/P03581_face1.jpg,F0338/MID2/P03579_face1.jpg,md,1
F0338/MID3/P03581_face1.jpg,F0763/MID8/P12193_face0.jpg,md,0
F0339/MID5/P03590_face0.jpg,F0339/MID3/P03593_face0.jpg,md,1
F0339/MID5/P03591_face1.jpg,F0444/MID3/P04699_face1.jpg,md,0
F0339/MID5/P03592_face4.jpg,F0339/MID4/P03593_face1.jpg,md,1
F0339/MID5/P03592_face4.jpg,F0120/MID6/P01254_face0.jpg,md,0
F0340/MID2/P03602_face3.jpg,F0340/MID3/P03602_face2.jpg,md,1
F0340/MID2/P03600_face0.jpg,F0402/MID3/P04236_face2.jpg,md,0
F0340/MID2/P03600_face0.jpg,F0340/MID1/P03605_face0.jpg,md,1
F0340/MID2/P03602_face3.jpg,F0720/MID2/P07542_face0.jpg,md,0
F0350/MID5/P03715_face3.jpg,F0350/MID2/P03710_face2.jpg,md,1
F0350/MID5/P03715_face3.jpg,F0048/MID11/P00477_face1.jpg,md,0
F0353/MID2/P03736_face0.jpg,F0353/MID4/P03740_face1.jpg,md,1
F0353/MID2/P03740_face3.jpg,F0442/MID7/P04667_face1.jpg,md,0
F0361/MID2/P03827_face0.jpg,F0361/MID4/P03826_face0.jpg,md,1
F0361/MID2/P03825_face5.jpg,F0069/MID4/P11419_face0.jpg,md,0
F0362/MID2/P03839_face9.jpg,F0362/MID4/P03841_face9.jpg,md,1
F0362/MID2/P03842_face0.jpg,F0043/MID2/P00434_face1.jpg,md,0
F0364/MID4/P03856_face1.jpg,F0364/MID2/P03859_face0.jpg,md,1
F0364/MID4/P03856_face1.jpg,F0601/MID41/P12079_face1.jpg,md,0
F0365/MID2/P03868_face1.jpg,F0365/MID1/P03867_face2.jpg,md,1
F0365/MID2/P03864_face0.jpg,F0503/MID6/P05313_face4.jpg,md,0
F0368/MID3/P03899_face1.jpg,F0368/MID1/P03901_face2.jpg,md,1
F0368/MID3/P03897_face0.jpg,F0618/MID3/P06482_face0.jpg,md,0
F0368/MID3/P03901_face0.jpg,F0368/MID4/P03903_face2.jpg,md,1
F0368/MID3/P03900_face1.jpg,F0015/MID3/P00149_face3.jpg,md,0
F0368/MID6/P03902_face1.jpg,F0368/MID3/P03902_face0.jpg,md,1
F0368/MID6/P03902_face1.jpg,F0173/MID4/P01852_face2.jpg,md,0
F0372/MID2/P03949_face3.jpg,F0372/MID3/P03943_face2.jpg,md,1
F0372/MID2/P03936_face3.jpg,F0963/MID4/P10255_face1.jpg,md,0
F0372/MID2/P03940_face2.jpg,F0372/MID4/P03936_face0.jpg,md,1
F0372/MID2/P03947_face1.jpg,F0073/MID3/P00753_face0.jpg,md,0
F0373/MID1/P03951_face0.jpg,F0373/MID4/P03960_face2.jpg,md,1
F0373/MID1/P03956_face1.jpg,F0070/MID4/P00710_face4.jpg,md,0
F0376/MID8/P10643_face1.jpg,F0376/MID10/P10641_face0.jpg,md,1
F0376/MID8/P10626_face15.jpg,F0802/MID4/P08482_face1.jpg,md,0
F0377/MID4/P04003_face0.jpg,F0377/MID3/P03999_face3.jpg,md,1
F0377/MID4/P04003_face0.jpg,F0048/MID10/P00477_face2.jpg,md,0
F0377/MID4/P03998_face2.jpg,F0377/MID1/P03998_face3.jpg,md,1
F0377/MID4/P04000_face0.jpg,F0117/MID4/P01219_face1.jpg,md,0
F0377/MID4/P04004_face0.jpg,F0377/MID5/P03999_face5.jpg,md,1
F0377/MID4/P04000_face0.jpg,F0541/MID2/P05674_face1.jpg,md,0
F0379/MID3/P04022_face1.jpg,F0379/MID2/P04010_face1.jpg,md,1
F0379/MID3/P04020_face0.jpg,F1016/MID5/P13163_face3.jpg,md,0
F0379/MID3/P04019_face3.jpg,F0379/MID1/P04019_face0.jpg,md,1
F0379/MID3/P04020_face0.jpg,F0991/MID7/P10440_face6.jpg,md,0
F0380/MID2/P04033_face2.jpg,F0380/MID3/P04023_face3.jpg,md,1
F0380/MID2/P04027_face0.jpg,F0296/MID2/P03154_face0.jpg,md,0
F0387/MID1/P04109_face0.jpg,F0387/MID5/P04106_face4.jpg,md,1
F0387/MID1/P04103_face2.jpg,F0280/MID4/P02981_face1.jpg,md,0
F0387/MID1/P04103_face2.jpg,F0387/MID4/P04106_face1.jpg,md,1
F0387/MID1/P04102_face0.jpg,F0889/MID2/P09390_face1.jpg,md,0
F0387/MID7/P04107_face2.jpg,F0387/MID6/P04107_face0.jpg,md,1
F0387/MID7/P04109_face2.jpg,F0015/MID3/P00154_face1.jpg,md,0
F0387/MID7/P04109_face2.jpg,F0387/MID1/P04100_face4.jpg,md,1
F0387/MID7/P04107_face2.jpg,F1018/MID1/P13184_face6.jpg,md,0
F0388/MID2/P04117_face0.jpg,F0388/MID5/P04119_face1.jpg,md,1
